id,per_square_meter_price
COL_351088,549812.7107038822
COL_351213,42944.454142460265
COL_351274,42159.34809261439
COL_351380,30544.94255116241
COL_351688,38329.543386902995
COL_351715,42002.56673563327
COL_351762,62048.18160879734
COL_351901,54035.39428857594
COL_352368,134532.32246030017
COL_352392,55688.30687410692
COL_352397,50718.87935459063
COL_352422,228819.48333876094
COL_352637,24218.397370710754
COL_352991,42757.39912952154
COL_353024,57249.83706699472
COL_353028,37759.5720112849
COL_353059,28786.057962236355
COL_353225,42194.466638878795
COL_353243,28460.296097676142
COL_353323,30036.57902677158
COL_353376,34878.637795138486
COL_353452,61098.05765953738
COL_353740,37678.72354541187
COL_353741,44402.27638897512
COL_353798,48629.33751542007
COL_353848,49962.633467838255
COL_353860,32152.50113085243
COL_354005,57260.254735984614
COL_354013,49443.69899048135
COL_354017,26761.633973559714
COL_354058,60400.87345828978
COL_354370,51465.89844473915
COL_354379,51813.32289409257
COL_354384,26056.996832405097
COL_354401,36011.17595451027
COL_354414,41047.012976227736
COL_354422,47682.95642448503
COL_354535,38900.15828958844
COL_354630,50861.37378327424
COL_354696,44143.667104057655
COL_354775,60533.00112191831
COL_354795,26246.596914705224
COL_355174,36340.812066234415
COL_355178,25984.375725806218
COL_355241,51626.12403714426
COL_355242,51240.2444472151
COL_355332,55695.81641145269
COL_355356,62315.14074482473
COL_355412,49580.37716275203
COL_355457,28371.797447315617
COL_355532,41739.06100050066
COL_355579,161246.71160679337
COL_355627,50967.78243306255
COL_355640,128068.18633618794
COL_355642,50852.7991523771
COL_355643,40543.09248111678
COL_355644,55008.59819724772
COL_355702,107002.58394766373
COL_355851,30620.25713392049
COL_355942,44547.1485571249
COL_355991,47871.12095424809
COL_356015,33615.10286046078
COL_356199,51139.94616866957
COL_356201,55559.32757190183
COL_356441,490403.21727713745
COL_356469,32433.81096864378
COL_356497,42562.215228228815
COL_356528,60402.336554814676
COL_356531,64941.58225790139
COL_356616,48932.729691251654
COL_356638,43372.667842412346
COL_356826,41278.21845034762
COL_356832,50291.97488039797
COL_356954,35494.43408701135
COL_356964,10240.90593735193
COL_356974,22491.004396814693
COL_356984,18033.19738127329
COL_356999,23107.334915578424
COL_357040,102529.39382785551
COL_357043,46367.853992089775
COL_357044,45779.96635177739
COL_357159,50241.691138500755
COL_357177,64813.89117170387
COL_357179,66753.68873027412
COL_357180,67974.60330530687
COL_357214,30653.540038194533
COL_357243,46064.8988693092
COL_357294,241017.37641003449
COL_357296,56209.88702311576
COL_357328,21251.769696763535
COL_357329,18866.046408114744
COL_357331,18866.046408114744
COL_357591,46835.88298946823
COL_357674,59585.93936469091
COL_357819,43343.06611434238
COL_357939,30968.621210920428
COL_357974,45823.14935393452
COL_358084,33065.02566396531
COL_358132,42637.5908033988
COL_358232,33875.31882206465
COL_358276,46802.321705306436
COL_358345,66630.5406895684
COL_358346,61091.95741688122
COL_358399,136358.49157958783
COL_358409,57771.58006199566
COL_358650,40796.89009741776
COL_358680,51305.36808463105
COL_358681,50463.83963999671
COL_358684,35506.86738691281
COL_358785,49121.16420050306
COL_358809,39689.52601135775
COL_358838,38739.913189856234
COL_358860,41290.37774202412
COL_358903,13597.594949132852
COL_358918,55353.349994947
COL_358919,49655.11043119423
COL_359017,110312.60987393232
COL_359184,63148.908078218294
COL_359231,36465.31091544168
COL_359287,56874.290211676016
COL_359445,34229.358351084884
COL_359491,55944.792850223086
COL_359659,76628.53151018458
COL_359709,23087.254761853234
COL_359737,57388.293531165174
COL_359790,51583.371595938064
COL_359919,39900.193440565854
COL_359952,37988.159842894056
COL_359998,46284.0297329533
COL_360122,46207.09952100723
COL_360130,50275.14550957468
COL_360208,41265.351858754904
COL_360271,36575.722529756684
COL_360276,31475.88757148512
COL_360277,42231.69850621075
COL_360356,37965.059638102735
COL_360445,71310.84293450057
COL_360564,36465.31091544168
COL_360668,34330.67306716898
COL_360703,57312.197791442464
COL_360822,51125.268420433924
COL_361154,54454.614361338514
COL_361255,93926.15929556571
COL_361394,46807.22185549869
COL_361459,44548.70784565954
COL_361605,38722.978184255066
COL_361689,37751.23176913052
COL_361827,52002.970498329036
COL_361842,61633.553868593175
COL_361905,211653.06594305663
COL_361973,145895.62692144996
COL_362013,125233.33157127295
COL_362046,37883.592892431305
COL_362150,54678.14890539663
COL_362151,39322.50990072708
COL_362152,30636.179288124404
COL_362153,29541.687120024377
COL_362154,25176.811193318994
COL_362229,35455.32269218217
COL_362246,162848.87713238
COL_362248,163654.5385924314
COL_362262,29541.687120024377
COL_362294,159212.4360810473
COL_362348,49082.523208190534
COL_362497,56392.79865478517
COL_362498,67101.86614186177
COL_362499,44911.19255452485
COL_362500,48737.783002914744
COL_362501,48915.57340670387
COL_362502,41217.039009763976
COL_362503,40030.48500010263
COL_362504,50812.45898499999
COL_362505,50693.07756189602
COL_362506,48553.623598043225
COL_362507,48870.348422185314
COL_362508,51521.961939499575
COL_362583,42154.256896051105
COL_362707,36509.17648990102
COL_362717,42977.54867486778
COL_362999,39813.93014551213
COL_363073,42329.795749349876
COL_363180,27027.13311445611
COL_363332,24140.092085717224
COL_363375,48132.33399159033
COL_363376,51786.344816309174
COL_363408,57925.16540762802
COL_363479,38069.03025439696
COL_363480,51416.0001932927
COL_363826,51067.61686457086
COL_363911,59598.86908925238
COL_364047,108172.53133657626
COL_364051,44061.70799012927
COL_364053,37991.86334553742
COL_364201,33216.64114678536
COL_364302,38116.16627362125
COL_364411,51975.00304988719
COL_364507,45904.45854886274
COL_364716,49553.67150517321
COL_364810,37753.46608208035
COL_364830,50251.63397055582
COL_364885,34793.127212025014
COL_364889,31682.098082281256
COL_364994,65151.2190477525
COL_365066,43284.134123691285
COL_365439,49409.52282922084
COL_365528,42669.46079774982
COL_365550,39342.80250311008
COL_365615,156183.8998748244
COL_365632,203978.88635972977
COL_365671,20955.464854445734
COL_365899,47814.63597920606
COL_365987,66918.42880013835
COL_366038,57752.49015269735
COL_366048,51473.435438404194
COL_366184,63350.94006326688
COL_366254,143614.19358578368
COL_366349,51109.39519383879
COL_366512,35243.870142654734
COL_366696,46387.56830214077
COL_366865,35697.370503512444
COL_367190,43548.60255681713
COL_367202,58064.06121506287
COL_367213,47021.122651173886
COL_367229,36270.117283590786
COL_367256,48140.45585374622
COL_367288,41840.87903300885
COL_367318,45638.08905157496
COL_367362,48706.623732597436
COL_367381,28319.352043987805
COL_367407,45074.633780609365
COL_367515,41750.21293911473
COL_367614,28060.444347477674
COL_367646,18937.43616112229
COL_367648,30299.208355572428
COL_367807,50243.80390606194
COL_367808,49135.471777856066
COL_367889,44316.43689062058
COL_367998,52826.85134510437
COL_368007,162990.31916555748
COL_368014,28647.08381718076
COL_368023,40659.71623517709
COL_368040,39270.273853267594
COL_368045,47751.33443869674
COL_368104,60271.10332449867
COL_368389,36486.49412178653
COL_368391,40321.401301395745
COL_368397,36068.08601730715
COL_368411,29131.270905889858
COL_368415,55012.917123955405
COL_368444,60374.871065094
COL_368452,53517.96035415687
COL_368453,42691.21789050088
COL_368606,45660.328861042006
COL_368697,47019.29715901785
COL_368754,44020.23642495782
COL_368783,24659.605896301076
COL_368824,36041.547153744235
COL_368829,42140.58125737605
COL_369107,34283.27427350567
COL_369112,49157.010080983695
COL_369173,44314.17111872703
COL_369210,36715.04807920344
COL_369256,59958.57904764223
COL_369278,40588.92130639875
COL_369313,50957.32548942254
COL_369325,46305.57936472137
COL_369342,52077.753495623496
COL_369376,56863.95492702396
COL_369391,36745.03695126383
COL_369476,61749.64200893932
COL_369546,31244.02091923344
COL_369589,55991.42167263422
COL_369645,43251.39870864169
COL_369668,60194.75842808908
COL_369718,49031.536041356034
COL_369721,57723.97856172414
COL_369751,45899.99704584137
COL_369882,51373.297858356374
COL_369926,35271.155259929576
COL_370048,46158.560599930475
COL_370103,47814.63597920606
COL_370147,44989.48388880153
COL_370197,160207.99079783284
COL_370225,33763.32862715104
COL_370443,46111.88250258869
COL_370450,25488.835769928362
COL_370459,185015.67404701657
COL_370464,48902.70747166981
COL_370662,55163.19306156621
COL_370698,55248.40940345782
COL_370735,51249.9168885453
COL_370805,58608.70793579325
COL_370808,27037.43073965899
COL_370830,47507.74364848244
COL_370924,26487.175741061863
COL_371007,35454.02203244297
COL_371017,43696.86672813606
COL_371052,52218.6135458068
COL_371053,42344.13606869524
COL_371091,33490.37456036132
COL_371132,25658.379175728074
COL_371154,40621.37377862818
COL_371167,39654.841315257974
COL_371424,45087.04466056949
COL_371437,53573.67462594096
COL_371438,23141.351824219764
COL_371439,23141.351824219764
COL_371519,41817.37363347963
COL_371520,76424.47493514269
COL_371524,58154.846011748334
COL_371544,52686.812841513616
COL_371597,149068.15553019394
COL_371613,47459.71863668327
COL_371651,151882.09612120627
COL_371663,207308.62700991795
COL_371669,163115.67481951893
COL_371678,62257.91642119895
COL_371685,35229.00080531166
COL_371692,47871.12095424809
COL_371738,29061.96478155319
COL_371773,120149.94207407291
COL_371787,57762.71828029082
COL_372293,56761.22938512027
COL_372323,53053.68499519314
COL_372367,43400.17116477714
COL_372424,39780.314831836295
COL_372425,50185.2608185165
COL_372443,142558.06084128623
COL_372456,54817.30093561034
COL_372498,52469.11703930336
COL_372559,35856.03047273643
COL_372561,35456.012562848926
COL_372592,55903.117619922035
COL_372593,45387.89279523178
COL_372603,144559.06500059267
COL_372619,52539.018921783194
COL_372713,55401.1158899995
COL_372777,46463.344045008125
COL_372803,52421.91171855106
COL_372841,118359.80843446025
COL_372873,40141.12459980094
COL_372875,70797.59003375626
COL_372902,60374.871065094
COL_372920,49038.7511015798
COL_372930,201761.8737145605
COL_372932,158621.82929310267
COL_372945,162971.13119978606
COL_372969,60757.335151969026
COL_373027,33889.06529767724
COL_373071,60549.586428802424
COL_373075,53857.28875833283
COL_373101,53323.30827111197
COL_373105,52737.729520393346
COL_373106,46758.11453025779
COL_373107,40484.138936373485
COL_373108,42931.00601905142
COL_373180,30900.689795369097
COL_373195,328932.4206656591
COL_373197,328652.06822237617
COL_373289,60374.871065094
COL_373291,32762.676613898875
COL_373414,34375.11298713546
COL_373415,48067.25714573727
COL_373441,73263.24301454487
COL_373467,39628.797419210976
COL_373522,49507.59469134884
COL_373627,44764.02958989206
COL_373675,190865.84685121538
COL_373917,42893.95675141938
COL_373938,200123.72426316276
COL_374058,39820.31792366446
COL_374154,172338.44377726215
COL_374182,38264.10487726076
COL_374183,67182.43577824444
COL_374232,53396.21475762387
COL_374272,53759.30755415445
COL_374299,30473.4706592522
COL_374416,28064.494867958365
COL_374494,54900.61722830606
COL_374515,43689.353957944746
COL_374570,61511.196439973304
COL_374858,21381.473598721725
COL_374867,18749.890346069482
COL_374899,71013.5633401083
COL_374955,49152.93648879569
COL_374975,50458.241358021005
COL_374997,35992.17498770694
COL_375026,32437.523339732452
COL_375033,30413.28425183866
COL_375103,47431.55880487107
COL_375118,33164.07906353968
COL_375119,45892.04657199875
COL_375120,51384.78254493773
COL_375121,43874.8263994607
COL_375183,58317.528990703504
COL_375452,48830.02120292199
COL_375463,47963.39315405917
COL_375672,30648.689511147873
COL_375673,33332.58830034608
COL_375716,153782.53146392826
COL_375781,34981.02122182907
COL_375859,30582.882169667708
COL_375888,45013.2531311395
COL_375893,172338.44377726215
COL_375899,37441.942708837865
COL_376021,49544.82102554667
COL_376102,135860.45583470303
COL_376206,35620.3061828551
COL_376211,47907.42790042581
COL_376366,170238.6579986173
COL_376367,152672.94274300663
COL_376368,130006.7970727999
COL_376405,55649.17809954987
COL_376443,176705.3517225304
COL_376475,45237.40806300037
COL_376477,43538.916179837055
COL_376499,144155.40036081529
COL_376500,130345.81592923797
COL_376524,36345.68797447017
COL_376613,33999.08103698307
COL_376661,42859.2231574043
COL_376674,52573.40783230285
COL_376690,20282.639653133578
COL_376712,46265.7575143059
COL_376778,33821.70482047478
COL_376800,28473.03418737747
COL_376801,25782.812239949457
COL_377066,27574.381686497214
COL_377074,37950.714143793535
COL_377093,42458.831989593134
COL_377113,22122.38195009468
COL_377118,50188.35559983367
COL_377131,47968.00588403305
COL_377356,24657.231850937664
COL_377543,33845.64105921525
COL_377546,29189.14835532299
COL_377548,42463.09008306246
COL_377689,132954.9758080491
COL_377713,85583.40646919346
COL_377714,80960.2597524112
COL_377715,37000.58226098595
COL_377731,45557.71289808583
COL_377732,165658.90082827504
COL_377910,48041.75125608683
COL_377931,59079.647481936285
COL_377977,31832.562019581732
COL_378088,36889.27212126595
COL_378144,44440.39425805387
COL_378155,24481.139111451448
COL_378170,48093.74156365575
COL_378178,40477.010700602405
COL_378194,38461.32625282208
COL_378195,70395.90859369977
COL_378227,39901.12641865609
COL_378236,49777.51369220416
COL_378342,83610.35644373187
COL_378364,35282.49730619158
COL_378406,26864.552575510636
COL_378444,44314.17111872703
COL_378460,29556.671412748703
COL_378506,40849.133525054734
COL_378544,26107.875423058566
COL_378740,40620.137062264
COL_378743,29137.10762894615
COL_378846,39531.36304999539
COL_378872,40134.62599745661
COL_378873,188140.64652693016
COL_378880,52191.86390366667
COL_378885,30568.914206561007
COL_378904,37436.11299134068
COL_378971,48152.4219806765
COL_378972,51326.226811960216
COL_379131,52991.085561875734
COL_379199,26558.93627754674
COL_379283,37053.96206563537
COL_379294,18814.621665070936
COL_379338,57541.56263667062
COL_379341,66087.99365255765
COL_379374,181424.12657479217
COL_379401,24574.005861453657
COL_379549,32391.502221877694
COL_379551,23169.756402583174
COL_379552,41846.08579581574
COL_379553,45362.11122993025
COL_379554,41846.08579581574
COL_379555,38801.44270459254
COL_379572,87090.77486579785
COL_379670,24770.452695465076
COL_379673,37458.77109578762
COL_379680,61702.09695306858
COL_379744,48302.15104984873
COL_379766,24481.139111451448
COL_379823,23139.528125694233
COL_379827,33626.33251267706
COL_379833,38115.0591204877
COL_379915,23063.733530210724
COL_380084,53349.306649958795
COL_380212,39356.30706001824
COL_380276,52841.49096703561
COL_380379,37724.75125480319
COL_380404,48725.93708454993
COL_380433,54035.39428857594
COL_380581,57851.28153711633
COL_380583,63501.70244849295
COL_380584,62960.261566973946
COL_380676,61358.0560778871
COL_380727,158621.82929310267
COL_380729,23184.69770787779
COL_380779,53406.49105784995
COL_380849,38515.21819792999
COL_380889,33300.35886618124
COL_380920,36099.793653528795
COL_380981,22636.56533746306
COL_381005,53004.66484831078
COL_381044,47283.44608341444
COL_381093,31287.237033900925
COL_381129,44105.462977539915
COL_381130,52965.18135203738
COL_381131,54955.167776241644
COL_381133,53294.4167539603
COL_381134,47792.97931801779
COL_381135,49721.96114252702
COL_381189,36997.78519523918
COL_381190,44354.163516932786
COL_381202,28068.701154214414
COL_381203,28068.701154214414
COL_381204,28068.701154214414
COL_381231,46708.359709269556
COL_381295,22113.197875701382
COL_381296,22113.197875701382
COL_381371,36253.450308782805
COL_381445,42421.75081710391
COL_381470,40101.993066131436
COL_381567,48372.03538913874
COL_381672,34814.544654699945
COL_381741,30996.6940912218
COL_381885,43875.73091537836
COL_381909,46817.17035417434
COL_382242,53346.62706188959
COL_382342,54018.800733001844
COL_382345,43143.646777165464
COL_382539,47322.34759338753
COL_382709,41716.042396748126
COL_382788,35929.86070125065
COL_382792,74604.81613619287
COL_382995,48517.02107763456
COL_383020,48421.26218768928
COL_383043,44851.54465461082
COL_383046,43196.01214886237
COL_383264,185410.9291086921
COL_383272,47450.3073062302
COL_383299,44745.99852893638
COL_383308,34046.12988182029
COL_383393,38660.10997507739
COL_383454,52829.747736228725
COL_383480,51848.29570813431
COL_383482,44831.90813827893
COL_383558,52625.236041806216
COL_383684,52537.53301480253
COL_383726,28786.587974828344
COL_383773,63856.00980806683
COL_383810,41335.593882378256
COL_383855,59150.1264962357
COL_383866,52930.868930603814
COL_383966,41437.24398151178
COL_383981,24172.15185809932
COL_384006,34770.731665122774
COL_384016,32357.263474906278
COL_384022,33707.34005519942
COL_384106,63185.169969546296
COL_384116,192477.3860686827
COL_384222,192150.66068269734
COL_384231,53375.36906349053
COL_384295,58246.70929083381
COL_384325,81333.85369967092
COL_384362,46026.777347286916
COL_384398,43630.546325151234
COL_384499,44133.28315592777
COL_384636,106475.24259851259
COL_384650,39293.092147534444
COL_384670,61960.988904542544
COL_384718,42591.26233784012
COL_384720,156673.361174462
COL_384721,154537.95526756006
COL_384722,154218.51096159854
COL_384723,154740.17469166245
COL_384724,154056.87101596533
COL_384725,152936.04650032654
COL_384726,155974.1612002214
COL_384727,152738.99800820788
COL_384730,23170.33645885841
COL_384743,44544.95161725627
COL_384801,47463.91318186686
COL_384841,114617.65926412253
COL_384884,40896.7871027888
COL_384916,29951.856611740972
COL_385075,37997.270968478035
COL_385133,40334.65076703586
COL_385148,49481.22718353318
COL_385149,45992.7935242852
COL_385150,52532.77293143644
COL_385159,42741.51994263366
COL_385204,63178.21021347379
COL_385211,23930.821973128808
COL_385220,51876.301893986856
COL_385264,50003.71480367654
COL_385312,35038.07828526517
COL_385327,41868.27435044271
COL_385345,45648.3281594968
COL_385371,30501.640848946703
COL_385388,32908.7544977376
COL_385489,21796.69368583123
COL_385511,28748.122865573598
COL_385541,176421.42130496763
COL_385575,116514.86009174581
COL_385576,58525.13505289075
COL_385683,51304.52427167167
COL_385739,29304.86472551227
COL_385814,44823.10569263942
COL_385828,171264.38820652172
COL_385939,33808.70070075164
COL_386160,57907.66502959714
COL_386195,55351.88295228042
COL_386279,60588.15392600063
COL_386331,52232.92077427032
COL_386767,50613.720714276875
COL_386784,53519.204809073155
COL_386857,32793.50292734924
COL_386871,56232.350644880105
COL_386878,54386.76394428165
COL_386926,32864.83688090879
COL_386954,49128.11423545448
COL_387107,52440.8708688264
COL_387125,22950.990231237698
COL_387135,82677.06169402359
COL_387155,47823.52114489563
COL_387163,48895.20919351527
COL_387211,46747.34767230164
COL_387222,39484.27734554221
COL_387276,24038.073592425546
COL_387277,38579.8006378398
COL_387280,54337.90219623126
COL_387304,38640.939498244166
COL_387357,28294.361270966056
COL_387381,42217.649756338025
COL_387425,113031.78316921901
COL_387426,134564.68469634317
COL_387452,165790.0478028241
COL_387541,142586.00826357183
COL_387600,30599.889046376236
COL_387837,39850.281041476555
COL_387921,42332.234865195205
COL_387922,155375.15249647436
COL_387925,60599.44780074265
COL_387934,45783.766858746145
COL_387935,44961.97713877083
COL_387937,46334.90047889972
COL_387947,22491.004396814693
COL_387952,81618.03289902698
COL_388150,59744.25836752569
COL_388157,46669.51046385889
COL_388176,202811.8825410317
COL_388178,42602.63259365325
COL_388246,84178.68099364983
COL_388315,55294.54916671567
COL_388325,36181.296676533966
COL_388360,47306.82612092782
COL_388403,66563.53186468662
COL_388416,39180.686677060374
COL_388433,58242.68268122253
COL_388447,42722.60431596189
COL_388465,20196.22755726928
COL_388500,46443.053685104634
COL_388505,60698.68948440589
COL_388507,32646.963508778193
COL_388578,44108.304042504096
COL_388589,40947.14381557286
COL_388651,31117.989259610087
COL_388675,28307.463967905154
COL_388732,49158.77589801364
COL_388790,32482.101376384762
COL_388863,47777.17888716172
COL_388911,44283.468422889986
COL_388927,55030.140687078856
COL_388962,38377.698847213425
COL_388964,65221.65316393558
COL_389021,164921.8899718364
COL_389080,52463.4020433293
COL_389139,63255.146706971915
COL_389140,61086.62131472057
COL_389175,40045.55793006922
COL_389176,43507.623571540964
COL_389230,58308.56118629369
COL_389264,59017.86309109658
COL_389373,60944.92283441124
COL_389408,178525.07764812888
COL_389425,58890.99303672199
COL_389438,24799.371501034835
COL_389459,51468.43290634645
COL_389488,22671.22222837809
COL_389576,60585.94968845105
COL_389663,53951.38014167297
COL_389787,63513.39972738209
COL_389803,44861.09071982534
COL_389884,51687.57309440333
COL_389891,40255.864734772775
COL_389905,129499.49692011451
COL_390149,55582.55557552339
COL_390150,41317.03619137298
COL_390151,41317.03619137298
COL_390152,57286.202196960985
COL_390176,30938.918920699918
COL_390177,49300.432121589954
COL_390178,30938.918920699918
COL_390179,30938.918920699918
COL_390180,36492.917893051905
COL_390181,38681.476629551355
COL_390237,40412.57299608372
COL_390259,43741.801129609186
COL_390270,41190.9981684168
COL_390312,55624.27246711271
COL_390313,55841.70209695042
COL_390320,60917.35079264295
COL_390321,59157.23813252212
COL_390322,62816.90425910905
COL_390390,38607.25779344178
COL_390394,28708.9282585052
COL_390447,43614.9754143567
COL_390474,39940.524597957956
COL_390485,45197.769097811506
COL_390656,36286.03238216107
COL_390675,50310.9968240988
COL_390720,48652.9709851845
COL_390759,42562.532085045976
COL_390760,51394.73696587225
COL_390761,237900.81941462212
COL_391004,55978.57416062594
COL_391012,43598.541921051285
COL_391064,171409.84949444214
COL_391101,28762.645421064495
COL_391115,49818.56417706986
COL_391171,37962.72020781989
COL_391285,53577.53124891283
COL_391330,44800.81506856302
COL_391418,54035.39428857594
COL_391464,41115.03746306101
COL_391466,29066.627495170862
COL_391556,34073.939203147915
COL_391648,19959.982067359317
COL_391650,28975.914173939607
COL_391754,37530.394954826486
COL_392218,59417.81611185977
COL_392243,58300.349277946916
COL_392279,31456.212121229415
COL_392303,47224.73954505501
COL_392497,42649.56591458041
COL_392554,42039.83158227214
COL_392663,36828.05753587232
COL_392737,27370.00315476403
COL_392878,34982.31561287532
COL_392908,32640.46430115063
COL_393015,40206.9150068152
COL_393045,58632.44005878484
COL_393092,67945.19386759905
COL_393145,40938.64528181731
COL_393278,51155.08767626485
COL_393287,28553.362830234306
COL_393363,46217.48603764674
COL_393454,40461.428020624844
COL_393463,44616.41453829806
COL_393493,52243.19067177788
COL_393543,121347.92518792239
COL_393581,49013.60666285557
COL_393625,52519.18080881236
COL_393647,23650.04130947264
COL_393648,35581.0376889559
COL_393761,32757.293943217446
COL_393770,158621.82929310267
COL_393784,170756.37696518662
COL_393830,135944.52790502936
COL_393834,142081.75031540138
COL_393843,106535.91336280957
COL_393924,29918.938092125303
COL_393930,51564.72000245786
COL_393931,46437.47481087255
COL_393953,41254.29799467002
COL_394142,39755.37168242258
COL_394224,113099.05789334833
COL_394448,55163.19306156621
COL_394726,49770.31232709939
COL_394737,35799.379418745535
COL_394738,29338.826657656784
COL_394764,260907.6406126654
COL_394777,28763.89262050116
COL_394783,35323.402891766505
COL_394811,61950.13784165544
COL_394849,81069.87614927774
COL_394857,48171.116399218045
COL_394922,46677.06827351072
COL_394988,37985.80396176994
COL_395063,52076.209769760746
COL_395135,50498.188940523825
COL_395184,52831.88764055481
COL_395191,29206.088300428135
COL_395196,52307.458482177935
COL_395197,38976.03673654126
COL_395209,45427.72139408232
COL_395214,55913.300103443195
COL_395226,66655.5356053418
COL_395281,139037.52809842196
COL_395296,29495.834638606342
COL_395344,43446.065990600415
COL_395573,57745.45666293841
COL_395574,60056.78377513946
COL_395608,28526.39546803634
COL_395713,26285.65267195115
COL_395714,30471.339381882055
COL_395715,29944.597709352027
COL_395717,41050.394216434135
COL_395718,45981.06782799035
COL_395771,32303.600725121312
COL_395816,252476.2223970671
COL_395841,46452.039620689124
COL_395898,38888.736469550204
COL_395904,64493.8749301898
COL_395929,59832.148437040756
COL_396047,166490.54985776867
COL_396072,39972.80131226029
COL_396104,156183.8998748244
COL_396114,44865.53947031373
COL_396161,21441.958300316295
COL_396162,23269.130283437033
COL_396197,54702.272809073234
COL_396213,35837.853808453685
COL_396366,46456.92885597132
COL_396368,31946.91950798384
COL_396373,33520.62096671583
COL_396385,43503.822583281115
COL_396389,46255.275408188216
COL_396399,48465.87344040711
COL_396434,63388.57194110806
COL_396522,48043.84070686282
COL_396536,44946.72447816009
COL_396544,40870.752661764054
COL_396605,58880.848397162255
COL_396766,43911.72163032834
COL_396828,58336.251182255866
COL_396833,34060.61307767152
COL_396838,22515.38161107489
COL_396937,50359.94168801707
COL_396959,53631.30604109668
COL_396960,68266.58033240384
COL_396961,51979.448061055096
COL_396975,34874.7039393745
COL_397004,52086.95502672472
COL_397068,50460.81818757724
COL_397220,53999.565145564105
COL_397251,55991.42167263422
COL_397387,24680.081033861272
COL_397408,149871.99590000682
COL_397515,239546.95592170118
COL_397613,51493.37479954483
COL_397736,44339.15064527936
COL_397747,56374.41093150094
COL_397860,56950.82163619932
COL_397875,17829.38377002255
COL_397928,59671.114240103365
COL_398072,55938.08399364984
COL_398073,61837.26846607607
COL_398193,39510.64588714256
COL_398230,50097.89161768715
COL_398232,84500.02301145671
COL_398238,49792.5917571373
COL_398375,32044.095515914032
COL_398381,41647.21643879898
COL_398395,44112.684923320034
COL_398412,38301.6399103791
COL_398466,55567.45236472455
COL_398494,23423.653825646383
COL_398545,37172.472566161814
COL_398781,60637.66983005748
COL_398819,51102.37756570568
COL_398836,62097.01241204938
COL_398868,169102.23724876498
COL_398879,60576.051139005154
COL_398902,34175.01084334767
COL_398904,55043.62917691966
COL_399019,31747.5302199699
COL_399049,48500.52653798314
COL_399059,37024.73104243647
COL_399127,66096.52776458867
COL_399459,49047.057359658356
COL_399529,34512.52210003928
COL_399530,35773.849177224416
COL_399886,70440.01450230261
COL_399931,45927.14211995462
COL_400024,57905.40641220293
COL_400104,51996.16654547137
COL_400156,29628.958967125316
COL_400161,47157.13016680827
COL_400207,48464.52586671782
COL_400215,48577.1639676183
COL_400271,57964.43994983132
COL_400272,57964.43994983132
COL_400380,29490.176052486942
COL_400422,19331.63651488673
COL_400487,45759.91886300781
COL_400545,60145.743629353914
COL_400546,60801.51909288048
COL_400549,60145.743629353914
COL_400554,63341.76313299474
COL_400610,44974.991755885974
COL_400630,31266.157741966876
COL_400640,52441.02030204092
COL_400645,52239.36809316653
COL_400652,34398.488844973916
COL_400802,43182.1715520492
COL_400811,40511.46064603293
COL_400840,61181.98825504012
COL_400904,60570.788645248984
COL_400940,160075.2101037777
COL_401007,41501.00327471576
COL_401013,50550.664804899956
COL_401269,37424.04053557274
COL_401392,265241.0970333653
COL_401419,102169.23523864368
COL_401547,40363.43087512766
COL_401587,56433.430982456826
COL_401661,55355.07230780645
COL_401705,49701.62390275615
COL_401767,88537.99113420189
COL_401797,42169.37280797858
COL_401868,49535.714096803415
COL_402016,33860.01682043991
COL_402348,25343.59942299299
COL_402421,49111.407120883574
COL_402474,39150.473784246205
COL_402475,162462.67555343543
COL_402507,31432.130533971405
COL_402530,53029.3603502454
COL_402555,45526.104694649395
COL_402739,144351.83140801493
COL_402789,43394.998195249886
COL_402795,42314.54557998572
COL_402894,31638.80385371339
COL_402928,47223.37762499951
COL_402934,50053.52094070169
COL_402936,53316.6536438489
COL_402957,58687.860818133166
COL_403052,45323.44128888244
COL_403101,55591.53400842088
COL_403137,62704.38506432507
COL_403139,44185.22039280148
COL_403160,42439.330749141795
COL_403161,47385.636395447684
COL_403162,52167.62089880276
COL_403165,47681.06034448267
COL_403242,28163.432135400693
COL_403418,34505.29513406776
COL_403560,49335.442785384264
COL_403564,44502.49682403805
COL_403610,43762.34589618751
COL_403634,57393.89795337106
COL_403737,52897.96508559971
COL_403848,59884.056595466536
COL_403854,49063.66556992268
COL_403937,63968.74492266434
COL_404130,112341.98702508063
COL_404143,49900.97606010244
COL_404183,30207.102929714016
COL_404215,45482.34088668429
COL_404333,64772.304234192765
COL_404345,41896.69596278198
COL_404438,60996.43586817318
COL_404439,49209.74550910206
COL_404491,162805.60502113702
COL_404576,30416.108301511023
COL_404620,32390.77785651805
COL_404651,33804.15143871241
COL_404736,33767.019095194904
COL_404745,43623.574842847585
COL_404784,59955.465154663325
COL_404872,54121.586302606156
COL_405059,62103.18109311175
COL_405127,37883.592892431305
COL_405143,54019.438076511164
COL_405156,52393.40932171347
COL_405235,40613.69528047716
COL_405303,44731.08058826018
COL_405345,54938.42491994648
COL_405398,64995.662348100974
COL_405399,59091.94280304292
COL_405507,41781.48036372005
COL_405529,62298.63684966672
COL_405658,57096.13718298147
COL_405666,42708.29536821623
COL_405711,45715.4519513874
COL_405811,46801.19621926048
COL_405951,40467.069866542304
